Subj Run Freq InputFile
04 03 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN04/beta/beta_18_2_r03_beta.nii
04 04 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN04/beta/beta_18_2_r04_beta.nii
04 05 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN04/beta/beta_18_2_r05_beta.nii
04 06 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN04/beta/beta_18_2_r06_beta.nii
04 01 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN04/beta/beta_19_2_r01_beta.nii
04 02 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN04/beta/beta_19_2_r02_beta.nii
04 03 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN04/beta/beta_19_2_r03_beta.nii
04 04 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN04/beta/beta_19_2_r04_beta.nii
04 05 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN04/beta/beta_19_2_r05_beta.nii
04 06 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN04/beta/beta_19_2_r06_beta.nii
04 01 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN04/beta/beta_20_2_r01_beta.nii
04 02 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN04/beta/beta_20_2_r02_beta.nii
04 03 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN04/beta/beta_20_2_r03_beta.nii
04 04 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN04/beta/beta_20_2_r04_beta.nii
04 05 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN04/beta/beta_20_2_r05_beta.nii
04 06 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN04/beta/beta_20_2_r06_beta.nii
06 01 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_10_2_r01_beta.nii
06 02 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_10_2_r02_beta.nii
06 03 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_10_2_r03_beta.nii
06 04 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_10_2_r04_beta.nii
06 05 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_10_2_r05_beta.nii
06 06 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_10_2_r06_beta.nii
06 01 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_11_2_r01_beta.nii
06 02 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_11_2_r02_beta.nii
06 03 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_11_2_r03_beta.nii
06 04 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_11_2_r04_beta.nii
06 05 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_11_2_r05_beta.nii
06 06 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_11_2_r06_beta.nii
06 01 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_12_2_r01_beta.nii
06 02 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_12_2_r02_beta.nii
06 03 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_12_2_r03_beta.nii
06 04 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_12_2_r04_beta.nii
06 05 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_12_2_r05_beta.nii
06 06 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_12_2_r06_beta.nii
06 01 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_13_2_r01_beta.nii
06 02 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_13_2_r02_beta.nii
06 03 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_13_2_r03_beta.nii
06 04 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_13_2_r04_beta.nii
06 05 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_13_2_r05_beta.nii
06 06 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_13_2_r06_beta.nii
06 01 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_14_2_r01_beta.nii
06 02 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_14_2_r02_beta.nii
06 03 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_14_2_r03_beta.nii
06 04 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_14_2_r04_beta.nii
06 05 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_14_2_r05_beta.nii
06 06 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_14_2_r06_beta.nii
06 01 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_15_2_r01_beta.nii
06 02 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_15_2_r02_beta.nii
06 03 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_15_2_r03_beta.nii
06 04 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_15_2_r04_beta.nii
06 05 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_15_2_r05_beta.nii
06 06 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_15_2_r06_beta.nii
06 01 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_16_2_r01_beta.nii
06 02 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_16_2_r02_beta.nii
06 03 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_16_2_r03_beta.nii
06 04 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_16_2_r04_beta.nii
06 05 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_16_2_r05_beta.nii
06 06 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_16_2_r06_beta.nii
06 01 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_17_2_r01_beta.nii
06 02 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_17_2_r02_beta.nii
06 03 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_17_2_r03_beta.nii
06 04 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_17_2_r04_beta.nii
06 05 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_17_2_r05_beta.nii
06 06 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_17_2_r06_beta.nii
06 01 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_18_2_r01_beta.nii
06 02 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_18_2_r02_beta.nii
06 03 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_18_2_r03_beta.nii
06 04 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_18_2_r04_beta.nii
06 05 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_18_2_r05_beta.nii
06 06 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_18_2_r06_beta.nii
06 01 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_19_2_r01_beta.nii
06 02 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_19_2_r02_beta.nii
06 03 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_19_2_r03_beta.nii
06 04 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_19_2_r04_beta.nii
06 05 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_19_2_r05_beta.nii
06 06 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_19_2_r06_beta.nii
06 01 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_20_2_r01_beta.nii
06 02 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_20_2_r02_beta.nii
06 03 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_20_2_r03_beta.nii
06 04 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_20_2_r04_beta.nii
06 05 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_20_2_r05_beta.nii
06 06 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN06/beta/beta_20_2_r06_beta.nii
07 01 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_10_2_r01_beta.nii
07 02 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_10_2_r02_beta.nii
07 03 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_10_2_r03_beta.nii
07 04 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_10_2_r04_beta.nii
07 05 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_10_2_r05_beta.nii
07 06 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_10_2_r06_beta.nii
07 01 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_11_2_r01_beta.nii
07 02 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_11_2_r02_beta.nii
07 03 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_11_2_r03_beta.nii
07 04 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_11_2_r04_beta.nii
07 05 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_11_2_r05_beta.nii
07 06 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_11_2_r06_beta.nii
07 01 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_12_2_r01_beta.nii
07 02 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_12_2_r02_beta.nii
07 03 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_12_2_r03_beta.nii
07 04 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_12_2_r04_beta.nii
07 05 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_12_2_r05_beta.nii
07 06 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_12_2_r06_beta.nii
07 01 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_13_2_r01_beta.nii
07 02 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_13_2_r02_beta.nii
07 03 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_13_2_r03_beta.nii
07 04 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_13_2_r04_beta.nii
07 05 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_13_2_r05_beta.nii
07 06 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_13_2_r06_beta.nii
07 01 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_14_2_r01_beta.nii
07 02 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_14_2_r02_beta.nii
07 03 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_14_2_r03_beta.nii
07 04 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_14_2_r04_beta.nii
07 05 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_14_2_r05_beta.nii
07 06 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_14_2_r06_beta.nii
07 01 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_15_2_r01_beta.nii
07 02 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_15_2_r02_beta.nii
07 03 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_15_2_r03_beta.nii
07 04 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_15_2_r04_beta.nii
07 05 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_15_2_r05_beta.nii
07 06 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_15_2_r06_beta.nii
07 01 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_16_2_r01_beta.nii
07 02 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_16_2_r02_beta.nii
07 03 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_16_2_r03_beta.nii
07 04 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_16_2_r04_beta.nii
07 05 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_16_2_r05_beta.nii
07 06 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_16_2_r06_beta.nii
07 01 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_17_2_r01_beta.nii
07 02 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_17_2_r02_beta.nii
07 03 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_17_2_r03_beta.nii
07 04 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_17_2_r04_beta.nii
07 05 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_17_2_r05_beta.nii
07 06 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_17_2_r06_beta.nii
07 01 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_18_2_r01_beta.nii
07 02 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_18_2_r02_beta.nii
07 03 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_18_2_r03_beta.nii
07 04 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_18_2_r04_beta.nii
07 05 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_18_2_r05_beta.nii
07 06 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_18_2_r06_beta.nii
07 01 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_19_2_r01_beta.nii
07 02 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_19_2_r02_beta.nii
07 03 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_19_2_r03_beta.nii
07 04 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_19_2_r04_beta.nii
07 05 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_19_2_r05_beta.nii
07 06 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_19_2_r06_beta.nii
07 01 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_20_2_r01_beta.nii
07 02 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_20_2_r02_beta.nii
07 03 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_20_2_r03_beta.nii
07 04 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_20_2_r04_beta.nii
07 05 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_20_2_r05_beta.nii
07 06 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN07/beta/beta_20_2_r06_beta.nii
08 01 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_10_2_r01_beta.nii
08 02 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_10_2_r02_beta.nii
08 03 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_10_2_r03_beta.nii
08 04 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_10_2_r04_beta.nii
08 05 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_10_2_r05_beta.nii
08 06 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_10_2_r06_beta.nii
08 01 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_11_2_r01_beta.nii
08 02 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_11_2_r02_beta.nii
08 03 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_11_2_r03_beta.nii
08 04 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_11_2_r04_beta.nii
08 05 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_11_2_r05_beta.nii
08 06 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_11_2_r06_beta.nii
08 01 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_12_2_r01_beta.nii
08 02 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_12_2_r02_beta.nii
08 03 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_12_2_r03_beta.nii
08 04 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_12_2_r04_beta.nii
08 05 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_12_2_r05_beta.nii
08 06 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_12_2_r06_beta.nii
08 01 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_13_2_r01_beta.nii
08 02 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_13_2_r02_beta.nii
08 03 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_13_2_r03_beta.nii
08 04 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_13_2_r04_beta.nii
08 05 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_13_2_r05_beta.nii
08 06 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_13_2_r06_beta.nii
08 01 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_14_2_r01_beta.nii
08 02 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_14_2_r02_beta.nii
08 03 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_14_2_r03_beta.nii
08 04 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_14_2_r04_beta.nii
08 05 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_14_2_r05_beta.nii
08 06 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_14_2_r06_beta.nii
08 01 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_15_2_r01_beta.nii
08 02 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_15_2_r02_beta.nii
08 03 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_15_2_r03_beta.nii
08 04 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_15_2_r04_beta.nii
08 05 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_15_2_r05_beta.nii
08 06 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_15_2_r06_beta.nii
08 01 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_16_2_r01_beta.nii
08 02 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_16_2_r02_beta.nii
08 03 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_16_2_r03_beta.nii
08 04 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_16_2_r04_beta.nii
08 05 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_16_2_r05_beta.nii
08 06 16 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_16_2_r06_beta.nii
08 01 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_17_2_r01_beta.nii
08 02 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_17_2_r02_beta.nii
08 03 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_17_2_r03_beta.nii
08 04 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_17_2_r04_beta.nii
08 05 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_17_2_r05_beta.nii
08 06 17 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_17_2_r06_beta.nii
08 01 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_18_2_r01_beta.nii
08 02 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_18_2_r02_beta.nii
08 03 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_18_2_r03_beta.nii
08 04 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_18_2_r04_beta.nii
08 05 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_18_2_r05_beta.nii
08 06 18 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_18_2_r06_beta.nii
08 01 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_19_2_r01_beta.nii
08 02 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_19_2_r02_beta.nii
08 03 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_19_2_r03_beta.nii
08 04 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_19_2_r04_beta.nii
08 05 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_19_2_r05_beta.nii
08 06 19 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_19_2_r06_beta.nii
08 01 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_20_2_r01_beta.nii
08 02 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_20_2_r02_beta.nii
08 03 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_20_2_r03_beta.nii
08 04 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_20_2_r04_beta.nii
08 05 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_20_2_r05_beta.nii
08 06 20 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN08/beta/beta_20_2_r06_beta.nii
09 01 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_10_2_r01_beta.nii
09 02 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_10_2_r02_beta.nii
09 03 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_10_2_r03_beta.nii
09 04 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_10_2_r04_beta.nii
09 05 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_10_2_r05_beta.nii
09 06 10 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_10_2_r06_beta.nii
09 01 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_11_2_r01_beta.nii
09 02 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_11_2_r02_beta.nii
09 03 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_11_2_r03_beta.nii
09 04 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_11_2_r04_beta.nii
09 05 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_11_2_r05_beta.nii
09 06 11 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_11_2_r06_beta.nii
09 01 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_12_2_r01_beta.nii
09 02 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_12_2_r02_beta.nii
09 03 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_12_2_r03_beta.nii
09 04 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_12_2_r04_beta.nii
09 05 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_12_2_r05_beta.nii
09 06 12 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_12_2_r06_beta.nii
09 01 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_13_2_r01_beta.nii
09 02 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_13_2_r02_beta.nii
09 03 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_13_2_r03_beta.nii
09 04 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_13_2_r04_beta.nii
09 05 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_13_2_r05_beta.nii
09 06 13 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_13_2_r06_beta.nii
09 01 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_14_2_r01_beta.nii
09 02 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_14_2_r02_beta.nii
09 03 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_14_2_r03_beta.nii
09 04 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_14_2_r04_beta.nii
09 05 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_14_2_r05_beta.nii
09 06 14 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_14_2_r06_beta.nii
09 01 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_15_2_r01_beta.nii
09 02 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_15_2_r02_beta.nii
09 03 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_15_2_r03_beta.nii
09 04 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_15_2_r04_beta.nii
09 05 15 /mnt/ext4/TMN/results_new/glm_beta_freq/TMN09/beta/beta_15_2_r05_beta.nii
